Order ID,Customer Name,Segment,Order Date,State,Postal Code,Category,Ship Date,Days to Ship,Quantity,Sales
CA-2019-121664,Harold Pawlan,Home Office,06-May-19,California,90049,Office Supplies,10-May-19,4,8,$140.7
US-2019-154879,Steve Nguyen,Home Office,06-May-19,California,90004,Office Supplies,11-May-19,5,8,$113.7
CA-2019-110219,Emily Burns,Consumer,05-May-19,Texas,78207,Furniture,08-May-19,3,3,$127.9
CA-2019-111934,Giulietta Dortch,Corporate,05-May-19,Virginia,22204,Office Supplies,07-May-19,2,3,$47.3
CA-2019-160738,Katharine Harms,Corporate,05-May-19,Illinois,61032,Office Supplies,10-May-19,5,2,$45.2
CA-2019-166457,Peter Fuller,Consumer,05-May-19,Kentucky,40475,Office Supplies,09-May-19,4,7,$40.5
CA-2019-111899,Nat Carroll,Consumer,04-May-19,Texas,77036,Office Supplies,05-May-19,1,8,$43.3
CA-2019-117709,Paul MacIntyre,Consumer,04-May-19,Michigan,49201,Office Supplies,08-May-19,4,4,$46.8
CA-2019-155271,Andrew Allen,Consumer,04-May-19,Connecticut,06457,Furniture,04-May-19,0,2,$27.5
US-2019-148194,Bill Shonely,Corporate,04-May-19,Washington,98105,Furniture,07-May-19,3,7,$12.2
,,,,,,Office Supplies,07-May-19,3,4,$57.7
CA-2019-130274,Joni Sundaresam,Home Office,03-May-19,Wisconsin,54915,Office Supplies,05-May-19,2,7,$21.6
CA-2019-135755,Nathan Cano,Consumer,03-May-19,New York,10701,Office Supplies,10-May-19,7,6,$51.1
CA-2019-115056,Andrew Roberts,Consumer,02-May-19,Ohio,43229,Office Supplies,02-May-19,0,3,$26.1
CA-2019-124618,Cari Schnelling,Consumer,02-May-19,Florida,33801,Technology,04-May-19,2,2,$480.0
CA-2019-156006,Tamara Manning,Consumer,30-Apr-19,Mississippi,39212,Technology,02-May-19,2,3,$47.8
CA-2019-160094,Justin MacKendrick,Consumer,30-Apr-19,Kentucky,40214,Office Supplies,02-May-19,2,10,"$1,001.0"
CA-2019-107811,Laura Armstrong,Corporate,29-Apr-19,Tennessee,38109,Furniture,03-May-19,4,2,$561.6
,,,,,,Office Supplies,03-May-19,4,5,$99.9
CA-2019-118304,Katherine Hughes,Consumer,29-Apr-19,Delaware,19901,Technology,04-May-19,5,2,$20.0
CA-2019-134061,Lauren Leatherbury,Consumer,29-Apr-19,New York,14609,Furniture,04-May-19,5,2,$17.5
CA-2019-142727,Harry Greene,Consumer,29-Apr-19,Louisiana,70601,Furniture,01-May-19,2,2,$52.0
,,,,,,Office Supplies,01-May-19,2,3,$17.9
CA-2019-118976,Muhammed Yedwab,Corporate,28-Apr-19,Maryland,21215,Office Supplies,03-May-19,5,14,$527.0
CA-2019-131387,Arianne Irving,Consumer,28-Apr-19,California,94122,Technology,30-Apr-19,2,5,"$1,680.0"
CA-2019-132983,David Smith,Corporate,28-Apr-19,New York,14701,Technology,03-May-19,5,2,$160.0
CA-2019-140228,George Bell,Corporate,28-Apr-19,Ohio,43055,Office Supplies,03-May-19,5,8,$211.6
CA-2019-116785,Marc Harrigan,Home Office,26-Apr-19,California,90036,Office Supplies,30-Apr-19,4,7,$34.0
CA-2019-147298,Aleksandra Gannaway,Corporate,26-Apr-19,California,90049,Furniture,03-May-19,7,3,$230.3
,,,,,,Office Supplies,03-May-19,7,6,$18.3
CA-2019-110100,Lena Creighton,Consumer,25-Apr-19,North Carolina,28403,Technology,29-Apr-19,4,3,$302.4
CA-2019-166954,Beth Thompson,Home Office,25-Apr-19,California,91776,Furniture,30-Apr-19,5,10,"$1,790.3"
,,,,,,Office Supplies,30-Apr-19,5,3,$270.7
US-2019-157406,Dianna Arnett,Home Office,25-Apr-19,Texas,77095,Office Supplies,29-Apr-19,4,5,$16.6
CA-2019-111857,Nathan Mautz,Home Office,23-Apr-19,California,94109,Office Supplies,26-Apr-19,3,1,$48.9
US-2019-112564,Theresa Swint,Corporate,23-Apr-19,Pennsylvania,19134,Office Supplies,24-Apr-19,1,3,$2.5
US-2019-150119,Laurel Beltran,Home Office,23-Apr-19,Ohio,43229,Furniture,27-Apr-19,4,8,$585.1
,,,,,,Office Supplies,27-Apr-19,4,8,$7.5
CA-2019-122070,Aaron Hawkins,Corporate,22-Apr-19,New York,12180,Office Supplies,24-Apr-19,2,11,$257.8
CA-2019-136336,Dorothy Badders,Corporate,21-Apr-19,Kentucky,42420,Office Supplies,26-Apr-19,5,6,$828.8
CA-2019-158064,Allen Armold,Consumer,21-Apr-19,California,90008,Office Supplies,25-Apr-19,4,5,$16.5
CA-2019-101462,Benjamin Patterson,Consumer,20-Apr-19,California,90045,Furniture,25-Apr-19,5,4,$59.9
CA-2019-134572,Seth Vernon,Consumer,20-Apr-19,Texas,77070,Furniture,22-Apr-19,2,7,"$1,145.7"
,,,,,,Office Supplies,22-Apr-19,2,5,$44.8
CA-2019-158470,Allen Goldenen,Consumer,19-Apr-19,Virginia,22204,Office Supplies,23-Apr-19,4,14,$129.3
CA-2019-169460,Nicole Fjeld,Home Office,19-Apr-19,California,95123,Furniture,21-Apr-19,2,3,$76.1
CA-2019-100678,Kunst Miller,Consumer,18-Apr-19,Texas,77095,Furniture,22-Apr-19,4,3,$317.1
,,,,,,Office Supplies,22-Apr-19,4,5,$152.0
,,,,,,Technology,22-Apr-19,4,3,$228.0
CA-2019-110849,John Lee,Consumer,18-Apr-19,California,90049,Office Supplies,23-Apr-19,5,11,$35.5
,,,,,,Technology,23-Apr-19,5,4,$288.0
CA-2019-155208,Stephanie Phelps,Corporate,16-Apr-19,North Carolina,28403,Office Supplies,20-Apr-19,4,6,$39.1
US-2019-120740,Paul Stevenson,Home Office,15-Apr-19,California,90049,Furniture,15-Apr-19,0,4,$187.8
,,,,,,Office Supplies,15-Apr-19,0,2,$107.0
CA-2019-122336,Jonathan Doherty,Corporate,13-Apr-19,Pennsylvania,19140,Office Supplies,17-Apr-19,4,27,$558.8
,,,,,,Technology,17-Apr-19,4,12,$71.9
CA-2019-167724,Ben Ferrer,Home Office,13-Apr-19,Maryland,21215,Office Supplies,18-Apr-19,5,3,$7.8
CA-2019-142979,Edward Hooks,Corporate,12-Apr-19,California,95240,Office Supplies,18-Apr-19,6,2,$39.7
CA-2019-154599,Kean Nguyen,Corporate,12-Apr-19,California,90278,Furniture,17-Apr-19,5,3,$308.5
,,,,,,Office Supplies,17-Apr-19,5,7,$18.1
,,,,,,Technology,17-Apr-19,5,18,"$1,513.5"
US-2019-158365,Stewart Visinsky,Consumer,12-Apr-19,Indiana,47401,Office Supplies,17-Apr-19,5,5,$32.4
CA-2019-110555,Michelle Moray,Consumer,11-Apr-19,Montana,59405,Office Supplies,18-Apr-19,7,7,$87.1
,,,,,,Technology,18-Apr-19,7,8,$323.0
CA-2019-138940,Gary Mitchum,Home Office,11-Apr-19,Texas,78745,Technology,16-Apr-19,5,6,$758.4
US-2019-102715,Jay Kimmel,Consumer,11-Apr-19,Florida,33180,Office Supplies,13-Apr-19,2,5,$17.3
,,,,,,Technology,13-Apr-19,2,10,$719.9
US-2019-121734,Sanjit Engle,Consumer,11-Apr-19,Idaho,83501,Office Supplies,16-Apr-19,5,1,$9.6
CA-2019-100363,Jim Mitchum,Corporate,08-Apr-19,Arizona,85301,Office Supplies,15-Apr-19,7,5,$21.4
CA-2019-121769,John Stevenson,Consumer,08-Apr-19,Ohio,43615,Furniture,12-Apr-19,4,1,$172.1
CA-2019-150581,Nathan Mautz,Home Office,08-Apr-19,California,94521,Furniture,12-Apr-19,4,1,$99.6
,,,,,,Technology,12-Apr-19,4,4,$400.0
US-2019-118997,Ruben Ausman,Corporate,08-Apr-19,Alabama,35601,Furniture,12-Apr-19,4,8,"$1,215.9"
US-2019-163797,Pauline Chand,Home Office,08-Apr-19,Arizona,85224,Office Supplies,13-Apr-19,5,8,$49.8
CA-2019-124023,Pauline Johnson,Consumer,07-Apr-19,Alabama,36608,Furniture,10-Apr-19,3,2,$9.0
CA-2019-128846,Roland Schwarz,Corporate,07-Apr-19,South Carolina,29203,Office Supplies,12-Apr-19,5,3,$123.0
,,,,,,Technology,12-Apr-19,5,5,$630.0
CA-2019-165806,Valerie Mitchum,Home Office,07-Apr-19,Georgia,30062,Office Supplies,07-Apr-19,0,9,$58.3
,,,,,,Technology,07-Apr-19,0,3,$201.0
CA-2019-102652,Andy Yotov,Corporate,06-Apr-19,California,90049,Furniture,12-Apr-19,6,9,$125.1
,,,,,,Office Supplies,12-Apr-19,6,4,$74.9
CA-2019-136742,Guy Phonely,Corporate,06-Apr-19,Pennsylvania,17602,Office Supplies,10-Apr-19,4,6,$44.9
CA-2019-153808,Frank Hawley,Corporate,06-Apr-19,California,90004,Office Supplies,10-Apr-19,4,5,$136.5
,,,,,,Technology,10-Apr-19,4,3,$300.0
CA-2019-169803,Scott Cohen,Corporate,06-Apr-19,Washington,98115,Furniture,12-Apr-19,6,3,$653.6
,,,,,,Technology,12-Apr-19,6,2,$33.9
US-2019-118486,Shirley Daniels,Home Office,06-Apr-19,Pennsylvania,19143,Furniture,08-Apr-19,2,3,$154.8
,,,,,,Office Supplies,08-Apr-19,2,1,$10.3
,,,,,,Technology,08-Apr-19,2,2,$116.8
CA-2019-102988,Greg Maxwell,Corporate,05-Apr-19,Virginia,22304,Office Supplies,09-Apr-19,4,21,"$4,222.9"
,,,,,,Technology,09-Apr-19,4,1,$29.0
CA-2019-113887,Tracy Hopkins,Home Office,05-Apr-19,New York,10035,Office Supplies,07-Apr-19,2,1,$55.5
CA-2019-149104,Ruben Dartt,Consumer,05-Apr-19,Michigan,48127,Office Supplies,07-Apr-19,2,16,$770.6
CA-2019-151001,John Grady,Corporate,05-Apr-19,Illinois,62521,Office Supplies,07-Apr-19,2,8,$101.7
US-2019-157231,Roy Phan,Corporate,05-Apr-19,Kentucky,40475,Office Supplies,09-Apr-19,4,7,$115.4
CA-2019-105172,Paul Knutson,Home Office,04-Apr-19,California,94109,Office Supplies,09-Apr-19,5,6,$18.9
CA-2019-133228,Maurice Satty,Consumer,04-Apr-19,Michigan,48205,Furniture,09-Apr-19,5,1,$5.5
,,,,,,Office Supplies,09-Apr-19,5,4,$79.4
CA-2019-149538,Ken Black,Corporate,04-Apr-19,Louisiana,70506,Office Supplies,08-Apr-19,4,10,$265.0
,,,,,,Technology,08-Apr-19,4,2,$100.0
US-2019-128685,Mary Zewe,Corporate,04-Apr-19,California,90008,Office Supplies,05-Apr-19,1,2,$7.2
CA-2019-112291,Katrina Edelman,Corporate,03-Apr-19,California,90008,Office Supplies,08-Apr-19,5,2,$11.2
,,,,,,Technology,08-Apr-19,5,5,$222.3
CA-2019-160276,Anna Häberlin,Corporate,02-Apr-19,Virginia,23464,Furniture,08-Apr-19,6,2,$177.7
CA-2019-164315,Rob Dowd,Consumer,02-Apr-19,Georgia,30605,Office Supplies,08-Apr-19,6,8,$170.7
,,,,,,Technology,08-Apr-19,6,7,"$1,049.9"
US-2019-157847,Sam Craven,Consumer,02-Apr-19,Texas,77095,Office Supplies,06-Apr-19,4,12,$60.2
CA-2019-138359,Katharine Harms,Corporate,01-Apr-19,Massachusetts,02151,Office Supplies,06-Apr-19,5,6,$73.2
US-2019-157021,Kunst Miller,Consumer,01-Apr-19,California,94591,Office Supplies,06-Apr-19,5,6,$46.7
CA-2019-101770,Karen Bern,Corporate,31-Mar-19,Florida,33180,Office Supplies,04-Apr-19,4,1,$1.9
CA-2019-112403,Jas O'Carroll,Consumer,31-Mar-19,Pennsylvania,19120,Office Supplies,31-Mar-19,0,1,$0.9
CA-2019-128055,Alex Avila,Consumer,31-Mar-19,California,94122,Office Supplies,05-Apr-19,5,4,$726.5
CA-2019-130428,Trudy Glocke,Consumer,31-Mar-19,Florida,33614,Furniture,31-Mar-19,0,7,"$1,125.5"
,,,,,,Office Supplies,31-Mar-19,0,7,$16.7
US-2019-104759,Dorothy Dickinson,Consumer,31-Mar-19,Illinois,60610,Office Supplies,04-Apr-19,4,7,$8.1
,,,,,,Technology,04-Apr-19,4,2,$80.0
CA-2019-131247,Guy Armstrong,Consumer,30-Mar-19,California,94110,Furniture,04-Apr-19,5,2,$205.7
CA-2019-133424,Dorris liebe,Corporate,30-Mar-19,Washington,98105,Office Supplies,04-Apr-19,5,6,$60.2
CA-2019-162089,Mark Packer,Home Office,30-Mar-19,Texas,78521,Furniture,01-Apr-19,2,7,$127.3
,,,,,,Office Supplies,01-Apr-19,2,5,$335.7
,,,,,,Technology,01-Apr-19,2,7,$251.9
CA-2019-169033,Kunst Miller,Consumer,30-Mar-19,New York,11561,Office Supplies,03-Apr-19,4,5,$49.7
US-2019-105151,Susan Gilcrest,Corporate,30-Mar-19,New York,10009,Office Supplies,31-Mar-19,1,5,$10.5
US-2019-113124,Nat Carroll,Consumer,30-Mar-19,Minnesota,55124,Office Supplies,05-Apr-19,6,2,$129.3
CA-2019-137274,Mike Gockenbach,Consumer,29-Mar-19,Texas,75023,Furniture,02-Apr-19,4,3,$890.8
CA-2019-100881,Daniel Raglin,Home Office,28-Mar-19,New Mexico,87105,Technology,01-Apr-19,4,3,$302.4
US-2019-117380,Mike Pelletier,Home Office,28-Mar-19,Ohio,45503,Furniture,03-Apr-19,6,1,$330.6
US-2019-137869,Christina VanderZanden,Consumer,28-Mar-19,Iowa,50315,Furniture,02-Apr-19,5,4,"$1,184.7"
,,,,,,Office Supplies,02-Apr-19,5,3,$6.1
CA-2019-100860,Cindy Stewart,Consumer,26-Mar-19,California,91767,Office Supplies,30-Mar-19,4,5,$18.8
CA-2019-138436,Jonathan Doherty,Corporate,26-Mar-19,California,90036,Technology,30-Mar-19,4,3,$66.3
CA-2019-141838,Damala Kotsonis,Corporate,26-Mar-19,California,94122,Office Supplies,31-Mar-19,5,6,$31.3
,,,,,,Technology,31-Mar-19,5,2,$28.8
CA-2019-128237,Christina Anderson,Consumer,25-Mar-19,California,94110,Office Supplies,30-Mar-19,5,10,$46.9
,,,,,,Technology,30-Mar-19,5,4,$45.5
CA-2019-148586,Annie Zypern,Consumer,25-Mar-19,New York,10009,Furniture,01-Apr-19,7,7,$366.8
CA-2019-143637,Maurice Satty,Consumer,24-Mar-19,California,93727,Furniture,29-Mar-19,5,2,$40.5
CA-2019-147235,Carlos Daly,Consumer,24-Mar-19,New York,10024,Office Supplies,28-Mar-19,4,5,$24.9
CA-2019-120838,Patrick O'Donnell,Consumer,23-Mar-19,California,90036,Office Supplies,26-Mar-19,3,2,$330.4
,,,,,,Technology,26-Mar-19,3,6,$604.8
CA-2019-164749,Bruce Geld,Consumer,23-Mar-19,Florida,33445,Office Supplies,26-Mar-19,3,3,$9.9
CA-2019-148040,Beth Fritzler,Corporate,22-Mar-19,Arizona,85705,Furniture,26-Mar-19,4,3,$314.4
,,,,,,Office Supplies,26-Mar-19,4,3,$74.4
US-2019-129609,Vivian Mathis,Consumer,22-Mar-19,Indiana,46368,Office Supplies,22-Mar-19,0,2,$16.3
US-2019-158057,Craig Carroll,Consumer,22-Mar-19,North Carolina,27405,Office Supplies,26-Mar-19,4,9,$59.1
CA-2019-140004,Cassandra Brandow,Consumer,21-Mar-19,Ohio,45011,Office Supplies,25-Mar-19,4,5,$13.5
CA-2019-163223,Kristen Hastings,Corporate,21-Mar-19,Virginia,22153,Office Supplies,25-Mar-19,4,15,$269.6
,,,,,,Technology,25-Mar-19,4,7,"$3,499.9"
US-2019-107405,Thomas Seio,Corporate,21-Mar-19,North Carolina,28806,Office Supplies,25-Mar-19,4,1,$16.3
US-2019-155544,Gary McGarr,Consumer,21-Mar-19,Tennessee,37918,Furniture,25-Mar-19,4,6,$251.3
,,,,,,Office Supplies,25-Mar-19,4,5,$59.2
CA-2019-103989,Matt Connell,Corporate,19-Mar-19,Florida,33801,Furniture,21-Mar-19,2,6,$25.0
,,,,,,Office Supplies,21-Mar-19,2,12,$71.5
,,,,,,Technology,21-Mar-19,2,5,$494.2
CA-2019-111871,Eileen Kiefer,Home Office,18-Mar-19,California,94110,Furniture,21-Mar-19,3,10,"$1,198.3"
CA-2019-145317,Sean Miller,Home Office,18-Mar-19,Florida,32216,Furniture,23-Mar-19,5,5,$153.1
,,,,,,Office Supplies,23-Mar-19,5,10,$48.3
,,,,,,Technology,23-Mar-19,5,10,"$23,459.8"
US-2019-131275,Sample Company A,Home Office,18-Mar-19,California,91505,Furniture,24-Mar-19,6,2,$111.0
,,,,,,Office Supplies,24-Mar-19,6,7,"$1,856.2"
,,,,,,Technology,24-Mar-19,6,4,"$1,280.0"
CA-2019-118339,Bradley Nguyen,Consumer,17-Mar-19,Minnesota,55044,Office Supplies,24-Mar-19,7,31,$249.9
CA-2019-127859,Quincy Jones,Corporate,17-Mar-19,Pennsylvania,19134,Office Supplies,20-Mar-19,3,6,$126.6
CA-2019-158442,Annie Zypern,Consumer,17-Mar-19,Texas,75217,Office Supplies,17-Mar-19,0,6,$25.2
US-2019-148838,Christine Phan,Corporate,17-Mar-19,New York,10024,Furniture,21-Mar-19,4,14,"$3,265.2"
,,,,,,Office Supplies,21-Mar-19,4,11,$189.9
US-2019-164763,Mark Haberlin,Corporate,17-Mar-19,Mississippi,39212,Office Supplies,21-Mar-19,4,14,$103.5
CA-2019-157609,Kristina Nunn,Home Office,16-Mar-19,North Carolina,27604,Technology,21-Mar-19,5,2,$471.9
CA-2019-149958,Alan Shonely,Consumer,15-Mar-19,Florida,33614,Furniture,19-Mar-19,4,3,$45.7
,,,,,,Office Supplies,19-Mar-19,4,11,$325.1
CA-2019-100293,Neil Französisch,Home Office,14-Mar-19,Florida,32216,Office Supplies,18-Mar-19,4,6,$91.1
CA-2019-114510,Jason Fortune-,Consumer,14-Mar-19,Utah,84321,Office Supplies,19-Mar-19,5,9,$197.5
,,,,,,Technology,19-Mar-19,5,12,$82.8
CA-2019-152618,Rick Bensley,Home Office,14-Mar-19,Illinois,60653,Office Supplies,17-Mar-19,3,2,$8.4
,,,,,,Technology,17-Mar-19,3,2,$574.9
CA-2019-157623,Dean Katz,Corporate,14-Mar-19,California,92646,Office Supplies,18-Mar-19,4,3,$13.9
US-2019-125521,Christine Kargatis,Home Office,14-Mar-19,Virginia,23320,Furniture,19-Mar-19,5,4,"$1,139.9"
CA-2019-114790,Filia McAdams,Corporate,11-Mar-19,Kentucky,40475,Office Supplies,13-Mar-19,2,6,$161.7
,,,,,,Technology,13-Mar-19,2,5,$620.9
CA-2019-158337,Kelly Andreada,Consumer,11-Mar-19,New York,10024,Office Supplies,14-Mar-19,3,14,$108.9
CA-2019-166884,Chloris Kastensmidt,Consumer,11-Mar-19,Ohio,43229,Furniture,16-Mar-19,5,5,$8.3
,,,,,,Office Supplies,16-Mar-19,5,6,$10.5
US-2019-103338,Richard Bierner,Consumer,11-Mar-19,California,95661,Office Supplies,15-Mar-19,4,3,$8.0
US-2019-100279,Scott Williamson,Consumer,10-Mar-19,Michigan,48073,Office Supplies,14-Mar-19,4,2,$22.4
US-2019-140116,Kean Thornton,Consumer,10-Mar-19,Colorado,80219,Office Supplies,17-Mar-19,7,7,$719.6
CA-2019-104563,Craig Molinari,Corporate,07-Mar-19,Washington,98103,Furniture,12-Mar-19,5,8,$918.3
,,,,,,Office Supplies,12-Mar-19,5,10,$225.6
CA-2019-156587,Aaron Bergman,Consumer,07-Mar-19,Washington,98103,Furniture,08-Mar-19,1,1,$48.7
,,,,,,Office Supplies,08-Mar-19,1,6,$260.9
US-2019-131982,Nora Pelletier,Home Office,07-Mar-19,Washington,98198,Office Supplies,11-Mar-19,4,2,$107.6
CA-2019-169061,Aimee Bixby,Consumer,05-Mar-19,New York,10701,Office Supplies,08-Mar-19,3,13,$225.6
,,,,,,Technology,08-Mar-19,3,3,$480.0
CA-2019-116239,Clay Ludtke,Consumer,04-Mar-19,South Carolina,29203,Office Supplies,04-Mar-19,0,5,$354.9
CA-2019-117016,Sanjit Chand,Consumer,04-Mar-19,Florida,33063,Office Supplies,09-Mar-19,5,3,$15.6
CA-2019-105648,Eva Jacobs,Consumer,03-Mar-19,California,92037,Furniture,07-Mar-19,4,3,$626.4
CA-2019-127964,Anne Pryor,Home Office,03-Mar-19,New York,10035,Office Supplies,08-Mar-19,5,8,$151.1
,,,,,,Technology,08-Mar-19,5,1,$10.0
CA-2019-130421,Sam Craven,Consumer,03-Mar-19,Texas,77095,Office Supplies,07-Mar-19,4,3,$176.8
CA-2019-155852,Ashley Jarboe,Consumer,03-Mar-19,North Carolina,28403,Office Supplies,07-Mar-19,4,4,$19.5
US-2019-127978,Jill Stevenson,Corporate,03-Mar-19,Ohio,43229,Furniture,08-Mar-19,5,5,$302.5
,,,,,,Office Supplies,08-Mar-19,5,11,$59.8
CA-2019-107524,Kristina Nunn,Home Office,02-Mar-19,New York,10009,Office Supplies,08-Mar-19,6,7,$47.8
CA-2019-111157,Nicole Hansen,Corporate,02-Mar-19,Pennsylvania,19120,Office Supplies,06-Mar-19,4,1,$3.4
,,,,,,Technology,06-Mar-19,4,3,$151.2
CA-2019-104269,Dave Brooks,Consumer,01-Mar-19,Washington,98115,Furniture,06-Mar-19,5,2,$457.6
CA-2019-113880,Vicky Freymann,Home Office,01-Mar-19,Illinois,60126,Furniture,05-Mar-19,4,6,$634.1
,,,,,,Office Supplies,05-Mar-19,4,3,$17.5
CA-2019-131009,Shahid Collister,Consumer,01-Mar-19,Texas,79907,Furniture,05-Mar-19,4,12,$425.8
,,,,,,Office Supplies,05-Mar-19,4,8,$148.4
CA-2019-168312,Giulietta Weimer,Consumer,01-Mar-19,Texas,77036,Furniture,07-Mar-19,6,3,$376.5
,,,,,,Office Supplies,07-Mar-19,6,3,$137.4
US-2019-143707,Hallie Redmond,Home Office,01-Mar-19,New York,10035,Technology,05-Mar-19,4,3,$5.9
CA-2019-156545,Joy Smith,Consumer,27-Feb-19,Ohio,43229,Office Supplies,03-Mar-19,4,4,$19.5
US-2019-137680,Jennifer Halladay,Consumer,24-Feb-19,Oregon,97504,Office Supplies,02-Mar-19,6,7,$55.7
CA-2019-103744,Michael Grace,Home Office,23-Feb-19,Texas,79907,Office Supplies,27-Feb-19,4,6,$11.4
CA-2019-133354,Sue Ann Reed,Consumer,22-Feb-19,California,92553,Office Supplies,24-Feb-19,2,3,$19.4
CA-2019-165540,Tamara Manning,Consumer,21-Feb-19,Illinois,60098,Office Supplies,25-Feb-19,4,5,$8.9
CA-2019-109491,Linda Cazamias,Corporate,20-Feb-19,Indiana,47374,Furniture,26-Feb-19,6,4,$20.3
,,,,,,Technology,26-Feb-19,6,3,$62.3
CA-2019-164903,Steven Roelle,Home Office,20-Feb-19,California,90049,Office Supplies,24-Feb-19,4,2,$13.0
CA-2019-152905,Aaron Bergman,Consumer,18-Feb-19,Texas,76017,Office Supplies,24-Feb-19,6,2,$12.6
US-2019-165589,Troy Blackwell,Consumer,18-Feb-19,Texas,79424,Furniture,18-Feb-19,0,5,$25.2
CA-2019-154165,Delfina Latchford,Consumer,17-Feb-19,Illinois,60653,Office Supplies,24-Feb-19,7,14,$54.2
CA-2019-122567,Michael Nguyen,Consumer,16-Feb-19,Texas,75220,Office Supplies,21-Feb-19,5,5,$9.0
CA-2019-165568,Barry Französisch,Corporate,15-Feb-19,Washington,98105,Office Supplies,19-Feb-19,4,5,$21.4
CA-2019-107706,Shui Tom,Consumer,14-Feb-19,Texas,77095,Office Supplies,19-Feb-19,5,3,$16.2
CA-2019-121762,Marina Lichtenstein,Corporate,14-Feb-19,Washington,98103,Office Supplies,18-Feb-19,4,4,$320.6
,,,,,,Technology,18-Feb-19,4,3,$240.0
US-2019-110674,Sanjit Chand,Consumer,12-Feb-19,California,94521,Furniture,18-Feb-19,6,2,$129.6
CA-2019-127614,Natalie Fritzler,Consumer,11-Feb-19,Virginia,23320,Furniture,15-Feb-19,4,6,"$1,256.2"
,,,,,,Office Supplies,15-Feb-19,4,2,$17.5
,,,,,,Technology,15-Feb-19,4,3,$234.5
CA-2019-168368,Guy Armstrong,Consumer,11-Feb-19,Missouri,65203,Furniture,15-Feb-19,4,4,$393.8
,,,,,,Office Supplies,15-Feb-19,4,10,$141.4
CA-2019-125759,Nathan Mautz,Home Office,08-Feb-19,Nevada,89031,Furniture,09-Feb-19,1,2,$14.6
CA-2019-107755,Cyma Kinney,Corporate,07-Feb-19,New Jersey,07036,Technology,12-Feb-19,5,7,$115.4
US-2019-169390,Chris Selesnick,Corporate,07-Feb-19,New York,10024,Office Supplies,10-Feb-19,3,4,$65.0
CA-2019-108182,Delfina Latchford,Consumer,06-Feb-19,Illinois,60441,Office Supplies,10-Feb-19,4,2,$9.0
CA-2019-131905,Neil Ducich,Corporate,06-Feb-19,Virginia,23320,Office Supplies,09-Feb-19,3,4,$15.0
,,,,,,Technology,09-Feb-19,3,6,$306.6
CA-2019-104808,Mark Haberlin,Corporate,04-Feb-19,California,92025,Office Supplies,08-Feb-19,4,2,$17.2
CA-2019-107181,Deborah Brumfield,Home Office,04-Feb-19,California,92024,Office Supplies,08-Feb-19,4,7,$117.1
CA-2019-111059,Tom Boeckenhauer,Consumer,03-Feb-19,Washington,98105,Office Supplies,06-Feb-19,3,5,$97.1
CA-2019-123400,Eric Barreto,Consumer,02-Feb-19,Florida,33710,Office Supplies,09-Feb-19,7,2,$18.3
,,,,,,Technology,09-Feb-19,7,5,$181.0
CA-2019-139857,Cynthia Delaney,Home Office,02-Feb-19,California,92037,Office Supplies,06-Feb-19,4,5,$12.4
CA-2019-140795,Bradley Drucker,Consumer,01-Feb-19,Wisconsin,54302,Technology,03-Feb-19,2,6,$468.9
CA-2019-115161,Liz Carlisle,Consumer,31-Jan-19,California,92691,Furniture,02-Feb-19,2,2,$290.7
CA-2019-134103,Mike Vittorini,Consumer,30-Jan-19,Michigan,48234,Office Supplies,04-Feb-19,5,4,$240.5
CA-2019-100328,Jasper Cacioppo,Consumer,28-Jan-19,New York,10024,Office Supplies,03-Feb-19,6,1,$3.9
US-2019-117163,Ed Jacobs,Consumer,27-Jan-19,California,92037,Furniture,02-Feb-19,6,3,$333.0
,,,,,,Office Supplies,02-Feb-19,6,5,$93.7
CA-2019-167997,Carol Adams,Corporate,26-Jan-19,South Dakota,57701,Furniture,29-Jan-19,3,2,$142.0
,,,,,,Office Supplies,29-Jan-19,3,2,$10.7
US-2019-155502,Shirley Daniels,Home Office,26-Jan-19,Virginia,22304,Furniture,31-Jan-19,5,6,$75.2
,,,,,,Office Supplies,31-Jan-19,5,13,$526.0
,,,,,,Technology,31-Jan-19,5,15,$343.3
CA-2019-102645,Ionia McGrath,Consumer,23-Jan-19,Nevada,89115,Office Supplies,28-Jan-19,5,6,$40.1
CA-2019-146997,Speros Goranitis,Consumer,23-Jan-19,Indiana,47905,Office Supplies,27-Jan-19,4,3,$5.9
CA-2019-110422,Tom Boeckenhauer,Consumer,21-Jan-19,Florida,33180,Furniture,23-Jan-19,2,3,$25.2
CA-2019-148614,Mark Van Huff,Consumer,20-Jan-19,California,90049,Furniture,25-Jan-19,5,2,$19.3
,,,,,,Office Supplies,25-Jan-19,5,2,$19.4
CA-2019-167927,Xylona Preis,Consumer,20-Jan-19,Michigan,48185,Furniture,26-Jan-19,6,6,$287.7
,,,,,,Office Supplies,26-Jan-19,6,20,$420.9
US-2019-147627,Hunter Lopez,Consumer,20-Jan-19,Arkansas,72401,Furniture,26-Jan-19,6,7,"$1,106.5"
,,,,,,Office Supplies,26-Jan-19,6,13,$52.9
,,,,,,Technology,26-Jan-19,6,7,$699.9
US-2019-147774,Muhammed MacIntyre,Corporate,20-Jan-19,Tennessee,37167,Office Supplies,26-Jan-19,6,1,$67.2
CA-2019-146591,Toby Swindell,Consumer,19-Jan-19,Arizona,85254,Furniture,20-Jan-19,1,5,$181.5
,,,,,,Office Supplies,20-Jan-19,1,19,$197.1
